방문자 거주지,방문지,기준년월,거주지 관광소비 비율(%),전체 관광소비액(천원)
미국,부산광역시,202108,44.734,5053488
미국,부산광역시,202109,38.988,5544246
미국,부산광역시,202110,39.352,6465898
미국,부산광역시,202111,40.601,5943494
미국,부산광역시,202112,41.918,5748642
미국,부산광역시,202201,33.88,4204485
미국,부산광역시,202202,35.828,4836993
미국,부산광역시,202203,42.275,5290181
미국,부산광역시,202204,45.183,6930469
미국,부산광역시,202205,44.981,10459518
미국,부산광역시,202206,46.65,10765331
미국,부산광역시,202207,45.676,13462885
미국,부산광역시,202208,38.712,14589882
미국,부산광역시,202209,41.328,17922176
미국,부산광역시,202210,29.049,27847871
미국,부산광역시,202211,27.299,22183573
미국,부산광역시,202212,20.706,23430786
미국,부산광역시,202301,16.564,20860468
미국,부산광역시,202302,18.832,17778101
미국,부산광역시,202303,28.008,36709994
미국,부산광역시,202304,20.846,42905278
미국,부산광역시,202305,19.568,40524489
미국,부산광역시,202306,21.15,43372470
미국,부산광역시,202307,19.867,40911650
미국,부산광역시,202308,15.745,40115026
미국,부산광역시,202309,16.53,45919424
미국,부산광역시,202310,20.622,59233113
미국,부산광역시,202311,21.581,50685242
미국,부산광역시,202312,15.017,39902433
미국,부산광역시,202401,13.252,32365065
미국,부산광역시,202402,13.237,36359330
미국,부산광역시,202403,14.02,52560544
미국,부산광역시,202404,16.453,61725432
미국,부산광역시,202405,16.902,60294435
미국,부산광역시,202406,25.381,62878027
미국,부산광역시,202407,19.754,57962831
미국,부산광역시,202408,18.291,63552819
미국,부산광역시,202409,17.938,62696905
미국,부산광역시,202410,16.543,76103678
미국,부산광역시,202411,16.818,66722845
미국,부산광역시,202412,13.912,61108911
미국,부산광역시,202501,12.877,48400799
미국,부산광역시,202502,14.013,44993319
미국,부산광역시,202503,21.849,73426059
미국,부산광역시,202504,15.613,84063690
미국,부산광역시,202505,14.668,80879384
미국,부산광역시,202506,17.537,79987222
미국,부산광역시,202507,14.979,80326942
미국,부산광역시,202508,10.92,90576046
미국,부산광역시,202509,13.497,86198909
미국,부산광역시,202510,14.009,91543923
미국,부산광역시,202511,16.737,95535873
미국,부산광역시,202512,11.762,83702991
미국,부산광역시,202601,12.879,61552520
미국,부산광역시,202602,10.048,64227494
미국,부산광역시,202603,13.059,96186178
미국,부산광역시,202604,12.33,119139636
미국,부산광역시,202605,11.265,132062354
미국,부산광역시,202606,12.506,137058290
미국,부산광역시,202607,10.995,132023883
미국,서울특별시,202001,9.843,351349914
미국,서울특별시,202002,13.785,186462860
미국,서울특별시,202003,20.266,43849949
미국,서울특별시,202004,20.649,34676869
미국,서울특별시,202005,33.465,33858325
미국,서울특별시,202006,37.651,37028633
미국,서울특별시,202007,38.227,43712654
미국,서울특별시,202008,40.622,39282050
미국,서울특별시,202009,37.519,39443955
미국,서울특별시,202010,44.928,42329231
미국,서울특별시,202011,41.129,41938892
미국,서울특별시,202012,38.992,39469949
미국,서울특별시,202101,37.065,32768838
미국,서울특별시,202102,38.258,29437112
미국,서울특별시,202103,38.942,37218185
미국,서울특별시,202104,45.744,38453656
미국,서울특별시,202105,48.343,42655666
미국,서울특별시,202106,48.252,44200065
미국,서울특별시,202107,50.31,46333460
미국,서울특별시,202108,45.748,45953789
미국,서울특별시,202109,44.779,46462033
미국,서울특별시,202110,45.44,60146491
미국,서울특별시,202111,45.394,61312648
미국,서울특별시,202112,43.446,55556780
미국,서울특별시,202201,42.048,37233687
미국,서울특별시,202202,36.086,41740183
미국,서울특별시,202203,37.298,52489582
미국,서울특별시,202204,43.023,82787820
미국,서울특별시,202205,40.915,119198139
미국,서울특별시,202206,40.384,140103704
미국,서울특별시,202207,37.849,177203092
미국,서울특별시,202208,34.853,169983773
미국,서울특별시,202209,33.792,212086989
미국,서울특별시,202210,31.177,304980066
미국,서울특별시,202211,27.938,270592589
미국,서울특별시,202212,21.989,297572881
미국,서울특별시,202301,21.141,210305200
미국,서울특별시,202302,20.575,210512050
미국,서울특별시,202303,22.268,321840042
미국,서울특별시,202304,21.5,415433479
미국,서울특별시,202305,22.252,412234471
미국,서울특별시,202306,23.97,417665934
미국,서울특별시,202307,21.37,415219254
미국,서울특별시,202308,19.225,384863562
미국,서울특별시,202309,20.827,433743600
미국,서울특별시,202310,21.54,521251054
미국,서울특별시,202311,19.628,490472331
미국,서울특별시,202312,17.346,457134138
미국,서울특별시,202401,16.268,363272597
미국,서울특별시,202402,16.142,338992845
미국,서울특별시,202403,19.077,513952690
미국,서울특별시,202404,18.914,596867997
미국,서울특별시,202405,19.453,577373050
미국,서울특별시,202406,23.134,579653181
미국,서울특별시,202407,21.217,528084485
미국,서울특별시,202408,18.524,522567314
미국,서울특별시,202409,18.893,566392993
미국,서울특별시,202410,20.267,708093147
미국,서울특별시,202411,19.951,645600829
미국,서울특별시,202412,18.763,614298283
미국,서울특별시,202501,17.64,450653879
미국,서울특별시,202502,17.435,431650489
미국,서울특별시,202503,19.459,656703454
미국,서울특별시,202504,19.508,797175308
미국,서울특별시,202505,18.951,723803910
미국,서울특별시,202506,21.764,700434505
미국,서울특별시,202507,19.413,660754990
미국,서울특별시,202508,16.379,653346105
미국,서울특별시,202509,18.363,740909635
미국,서울특별시,202510,20.233,790881853
미국,서울특별시,202511,20.151,852396002
미국,서울특별시,202512,17.773,849501601
미국,서울특별시,202601,16.909,627754741
미국,서울특별시,202602,15.594,559644308
미국,서울특별시,202603,17.026,956896757
미국,서울특별시,202604,17.313,1153017696
미국,서울특별시,202605,16.102,1204071105
미국,서울특별시,202606,17.754,1176519303
미국,서울특별시,202607,17.435,1070717487
미국,세종특별자치시,202001,42.296,64317
미국,세종특별자치시,202002,26.188,66284
미국,세종특별자치시,202003,21.556,63695
미국,세종특별자치시,202004,30.206,49693
미국,세종특별자치시,202005,43.696,62815
미국,세종특별자치시,202006,42.114,88180
미국,세종특별자치시,202007,46.015,77623
미국,세종특별자치시,202008,47.643,88948
미국,세종특별자치시,202009,37.371,112786
미국,세종특별자치시,202010,44.581,94456
미국,세종특별자치시,202011,38.328,85060
미국,세종특별자치시,202012,37.441,100225
미국,세종특별자치시,202101,35.968,83460
미국,세종특별자치시,202102,51.105,68653
미국,세종특별자치시,202103,42.543,90482
미국,세종특별자치시,202104,42.478,95109
미국,세종특별자치시,202105,38.805,101820
미국,세종특별자치시,202106,45.929,99538
미국,세종특별자치시,202107,47.867,130509
미국,세종특별자치시,202108,49.562,107684
미국,세종특별자치시,202109,43.426,136090
미국,세종특별자치시,202110,43.736,149825
미국,세종특별자치시,202111,42.448,108293
미국,세종특별자치시,202112,50.294,102706
미국,세종특별자치시,202201,37.584,93837
미국,세종특별자치시,202202,31.202,104695
미국,세종특별자치시,202203,38.839,147603
미국,세종특별자치시,202204,42.015,147490
미국,세종특별자치시,202205,46.203,192436
미국,세종특별자치시,202206,51.564,189772
미국,세종특별자치시,202207,61.919,199021
미국,세종특별자치시,202208,49.641,181550
미국,세종특별자치시,202209,51.038,184511
미국,세종특별자치시,202210,42.452,207460
미국,세종특별자치시,202211,47.264,191596
미국,세종특별자치시,202212,38.401,197546
미국,세종특별자치시,202301,40.871,136147
미국,세종특별자치시,202302,39.263,126770
미국,세종특별자치시,202303,39.573,186143
미국,세종특별자치시,202304,39.942,204717
미국,세종특별자치시,202305,44.07,209806
미국,세종특별자치시,202306,48.25,232631
미국,세종특별자치시,202307,47.384,288130
미국,세종특별자치시,202308,39.002,259533
미국,세종특별자치시,202309,37.626,278786
미국,세종특별자치시,202310,40.721,378052
미국,세종특별자치시,202311,37.566,282833
미국,세종특별자치시,202312,38.789,271706
미국,세종특별자치시,202401,35.745,235974
미국,세종특별자치시,202402,48.834,231949
미국,세종특별자치시,202403,47.094,349046
미국,세종특별자치시,202404,43.621,265549
미국,세종특별자치시,202405,45.401,293967
미국,세종특별자치시,202406,42.988,328780
미국,세종특별자치시,202407,50.791,297976
미국,세종특별자치시,202408,42.718,280268
미국,세종특별자치시,202409,37.132,313997
미국,세종특별자치시,202410,39.291,472628
미국,세종특별자치시,202411,35.357,399379
미국,세종특별자치시,202412,37.894,358502
미국,세종특별자치시,202501,40.341,233782
미국,세종특별자치시,202502,42.403,256352
미국,세종특별자치시,202503,30.816,354102
미국,세종특별자치시,202504,31.386,444655
미국,세종특별자치시,202505,36.43,435469
미국,세종특별자치시,202506,40.495,449899
미국,세종특별자치시,202507,44.302,367111
미국,세종특별자치시,202508,33.699,359805
미국,세종특별자치시,202509,29.572,465624
미국,세종특별자치시,202510,44.216,439217
미국,세종특별자치시,202511,30.831,437263
미국,세종특별자치시,202512,34.713,453078
미국,세종특별자치시,202601,26.335,434369
미국,세종특별자치시,202602,30.339,347530
미국,세종특별자치시,202603,18.776,842369
미국,세종특별자치시,202604,20.845,909421
미국,세종특별자치시,202605,21.656,1137264
미국,세종특별자치시,202606,23.001,918755
미국,세종특별자치시,202607,35.953,731197
미국,울산광역시,202001,13.791,1030480
미국,울산광역시,202002,17.212,859576
미국,울산광역시,202003,17.849,246587
미국,울산광역시,202004,15.065,243234
미국,울산광역시,202005,19.601,333803
미국,울산광역시,202006,18.828,379736
미국,울산광역시,202007,19.016,514134
미국,울산광역시,202008,20.728,533550
미국,울산광역시,202009,18.125,555487
미국,울산광역시,202010,14.708,717606
미국,울산광역시,202011,16.941,604882
미국,울산광역시,202012,24.525,536501
미국,울산광역시,202101,23.236,428175
미국,울산광역시,202102,21.009,432120
미국,울산광역시,202103,22.224,573704
미국,울산광역시,202104,23.626,552655
미국,울산광역시,202105,23.261,433813
미국,울산광역시,202106,32.141,506938
미국,울산광역시,202107,33.619,471921
미국,울산광역시,202108,24.593,428368
미국,울산광역시,202109,24.014,500889
미국,울산광역시,202110,26.1,628371
미국,울산광역시,202111,21.434,623740
미국,울산광역시,202112,22.985,541909
미국,울산광역시,202201,29.34,479189
미국,울산광역시,202202,22.703,568374
미국,울산광역시,202203,19.164,513762
미국,울산광역시,202204,22.774,708778
미국,울산광역시,202205,37.903,1137634
미국,울산광역시,202206,42.584,1030398
미국,울산광역시,202207,32.848,1005313
미국,울산광역시,202208,31.132,797112
미국,울산광역시,202209,30.846,787754
미국,울산광역시,202210,31.893,1426623
미국,울산광역시,202211,31.099,1126637
미국,울산광역시,202212,27.316,892663
미국,울산광역시,202301,22.987,791295
미국,울산광역시,202302,20.312,970803
미국,울산광역시,202303,24.391,1218074
미국,울산광역시,202304,26.031,1176379
미국,울산광역시,202305,29.292,1288435
미국,울산광역시,202306,41.001,1516414
미국,울산광역시,202307,29.691,1217172
미국,울산광역시,202308,25.526,1072548
미국,울산광역시,202309,34.691,1313037
미국,울산광역시,202310,25.893,1446957
미국,울산광역시,202311,20.931,1519786
미국,울산광역시,202312,20.514,1304195
미국,울산광역시,202401,19.884,1074246
미국,울산광역시,202402,26.962,1103702
미국,울산광역시,202403,25.446,1241361
미국,울산광역시,202404,28.486,1397576
미국,울산광역시,202405,25.326,1491798
미국,울산광역시,202406,29.925,1680416
미국,울산광역시,202407,33.268,1475713
미국,울산광역시,202408,31.872,1364388
미국,울산광역시,202409,29.916,1606974
미국,울산광역시,202410,25.947,1867704
미국,울산광역시,202411,23.465,1739352
미국,울산광역시,202412,26.544,1440369
미국,울산광역시,202501,22.149,1243965
미국,울산광역시,202502,18.329,1452139
미국,울산광역시,202503,21.705,1615356
미국,울산광역시,202504,22.649,1697997
미국,울산광역시,202505,24.144,1812556
미국,울산광역시,202506,28.289,1760908
미국,울산광역시,202507,25.328,1779861
미국,울산광역시,202508,24.404,1641708
미국,울산광역시,202509,24.712,2003916
미국,울산광역시,202510,29.683,2385567
미국,울산광역시,202511,26.835,2052937
미국,울산광역시,202512,28.329,1738462
미국,울산광역시,202601,28.542,1790499
미국,울산광역시,202602,26.572,1623934
미국,울산광역시,202603,23.616,2538225
미국,울산광역시,202604,29.908,2619361
미국,울산광역시,202605,31.354,2852809
미국,울산광역시,202606,30.599,2580985
미국,울산광역시,202607,29.449,2475254
