방문자 거주지,방문지,기준년월,전체 외국인 방문자 수,거주지 방문자 수 비율(%)
중국,충청남도,202211,118814,11.641
중국,충청남도,202212,123626,12.155
중국,충청남도,202301,149010,11.658
중국,충청남도,202302,162331,18.418
중국,충청남도,202303,143135,14.000
중국,충청남도,202304,297568,18.190
중국,충청남도,202305,299132,24.638
중국,충청남도,202306,283455,27.751
중국,충청남도,202307,317054,27.182
중국,충청남도,202308,414576,26.806
중국,충청남도,202309,346885,30.181
중국,충청남도,202310,372177,27.336
중국,충청남도,202311,312851,32.692
중국,충청남도,202312,306279,37.600
중국,충청남도,202401,271955,34.959
중국,충청남도,202402,279426,31.501
중국,충청남도,202403,366497,30.604
중국,충청남도,202404,364603,23.858
중국,충청남도,202405,358501,23.696
중국,충청남도,202406,312183,20.862
중국,충청남도,202407,341064,22.933
중국,충청남도,202408,348213,25.396
중국,충청남도,202409,350375,20.246
중국,충청남도,202410,385943,26.213
중국,충청남도,202411,318503,21.793
중국,충청남도,202412,294281,23.153
중국,충청남도,202501,257248,27.367
중국,충청남도,202502,244164,30.298
중국,충청남도,202503,361085,27.000
중국,충청남도,202504,418540,24.763
중국,충청남도,202505,411090,23.425
중국,충청남도,202506,378634,21.403
중국,충청남도,202507,440996,22.527
중국,충청남도,202508,399117,22.293
중국,충청남도,202509,412340,21.286
중국,충청남도,202510,433448,19.281
중국,충청남도,202511,379444,20.582
중국,충청남도,202512,353410,19.035
중국,충청남도,202601,324436,19.918
중국,충청남도,202602,294175,29.628
중국,충청남도,202603,376051,26.613
중국,충청남도,202604,493530,27.284
중국,충청남도,202605,576864,25.782
중국,충청남도,202606,529348,19.345
중국,충청남도,202607,523758,22.286
중국,충청북도,202001,112377,48.660
중국,충청북도,202002,72810,32.590
중국,충청북도,202003,4559,27.747
중국,충청북도,202004,6805,18.075
중국,충청북도,202005,5945,25.433
중국,충청북도,202006,7770,21.828
중국,충청북도,202007,4503,35.754
중국,충청북도,202008,5651,44.912
중국,충청북도,202009,5333,44.984
중국,충청북도,202010,4496,39.057
중국,충청북도,202011,4258,34.758
중국,충청북도,202012,4026,29.260
중국,충청북도,202101,10181,18.868
중국,충청북도,202102,10982,25.915
중국,충청북도,202103,15351,34.239
중국,충청북도,202104,14150,30.537
중국,충청북도,202105,15186,27.183
중국,충청북도,202106,16765,22.106
중국,충청북도,202107,18880,20.164
중국,충청북도,202108,23115,20.575
중국,충청북도,202109,23474,21.185
중국,충청북도,202110,27262,14.339
중국,충청북도,202111,18273,17.490
중국,충청북도,202112,18181,17.870
중국,충청북도,202201,18806,16.894
중국,충청북도,202202,23134,23.973
중국,충청북도,202203,20614,24.935
중국,충청북도,202204,29763,11.948
중국,충청북도,202205,39279,10.665
중국,충청북도,202206,55534,8.425
중국,충청북도,202207,66244,10.381
중국,충청북도,202208,74788,14.413
중국,충청북도,202209,73677,13.166
중국,충청북도,202210,94593,8.493
중국,충청북도,202211,87406,9.535
중국,충청북도,202212,91862,9.846
중국,충청북도,202301,83605,10.798
중국,충청북도,202302,94841,14.951
중국,충청북도,202303,92177,12.103
중국,충청북도,202304,197449,18.079
중국,충청북도,202305,204806,22.940
중국,충청북도,202306,197842,24.091
중국,충청북도,202307,207965,24.660
중국,충청북도,202308,246031,26.285
중국,충청북도,202309,229018,31.058
중국,충청북도,202310,228670,29.953
중국,충청북도,202311,191221,34.525
중국,충청북도,202312,174601,37.473
중국,충청북도,202401,167867,30.653
중국,충청북도,202402,174352,27.641
중국,충청북도,202403,206775,25.095
중국,충청북도,202404,233049,19.764
중국,충청북도,202405,251793,19.952
중국,충청북도,202406,222080,17.696
중국,충청북도,202407,236830,20.619
중국,충청북도,202408,232127,22.536
중국,충청북도,202409,254701,30.071
중국,충청북도,202410,286212,35.248
중국,충청북도,202411,226831,33.419
중국,충청북도,202412,176694,24.327
중국,충청북도,202501,158778,21.602
중국,충청북도,202502,144275,23.308
중국,충청북도,202503,224059,27.107
중국,충청북도,202504,272700,22.012
중국,충청북도,202505,280761,20.816
중국,충청북도,202506,253224,15.950
중국,충청북도,202507,343138,14.600
중국,충청북도,202508,258732,19.348
중국,충청북도,202509,286119,30.158
중국,충청북도,202510,312609,27.101
중국,충청북도,202511,265796,29.558
중국,충청북도,202512,199446,19.377
중국,충청북도,202601,169368,16.708
중국,충청북도,202602,160373,20.926
중국,충청북도,202603,245930,24.255
중국,충청북도,202604,333594,19.869
중국,충청북도,202605,397317,19.107
중국,충청북도,202606,336577,14.971
중국,충청북도,202607,318730,17.417
태국,강원특별자치도,202001,155793,6.361
태국,강원특별자치도,202002,78089,12.747
태국,강원특별자치도,202003,3030,9.406
태국,강원특별자치도,202004,4840,3.058
태국,강원특별자치도,202005,4483,2.030
태국,강원특별자치도,202006,6347,2.379
태국,강원특별자치도,202007,4340,2.581
태국,강원특별자치도,202008,5165,2.943
태국,강원특별자치도,202009,4824,1.969
태국,강원특별자치도,202010,4489,1.804
태국,강원특별자치도,202011,4084,1.273
태국,강원특별자치도,202012,3549,1.296
태국,강원특별자치도,202101,7048,2.270
태국,강원특별자치도,202102,7889,1.242
태국,강원특별자치도,202103,9690,1.373
태국,강원특별자치도,202104,8484,1.697
태국,강원특별자치도,202105,9432,2.089
태국,강원특별자치도,202106,9403,3.127
태국,강원특별자치도,202107,11156,2.295
태국,강원특별자치도,202108,13493,1.786
태국,강원특별자치도,202109,11693,2.600
태국,강원특별자치도,202110,12725,2.633
태국,강원특별자치도,202111,10433,2.473
태국,강원특별자치도,202112,11036,2.048
태국,강원특별자치도,202201,12081,2.458
태국,강원특별자치도,202202,14742,2.815
태국,강원특별자치도,202203,14171,3.154
태국,강원특별자치도,202204,19600,5.602
태국,강원특별자치도,202205,31620,8.744
태국,강원특별자치도,202206,46109,12.759
태국,강원특별자치도,202207,57331,13.000
태국,강원특별자치도,202208,62000,8.323
태국,강원특별자치도,202209,58761,10.039
태국,강원특별자치도,202210,85157,13.881
태국,강원특별자치도,202211,63081,12.259
태국,강원특별자치도,202212,114406,10.367
태국,강원특별자치도,202301,131525,6.834
태국,강원특별자치도,202302,115731,8.189
태국,강원특별자치도,202303,98048,8.532
태국,강원특별자치도,202304,247608,7.060
태국,강원특별자치도,202305,235564,4.487
태국,강원특별자치도,202306,243846,3.120
태국,강원특별자치도,202307,266403,3.034
태국,강원특별자치도,202308,251695,2.875
태국,강원특별자치도,202309,230999,3.615
태국,강원특별자치도,202310,293984,5.204
태국,강원특별자치도,202311,216274,3.379
태국,강원특별자치도,202312,306455,4.295
태국,강원특별자치도,202401,287002,3.261
태국,강원특별자치도,202402,253974,3.444
태국,강원특별자치도,202403,207427,3.513
태국,강원특별자치도,202404,287107,3.275
태국,강원특별자치도,202405,296436,1.752
태국,강원특별자치도,202406,308225,1.359
태국,강원특별자치도,202407,275199,1.681
태국,강원특별자치도,202408,228890,2.416
태국,강원특별자치도,202409,220304,2.549
태국,강원특별자치도,202410,295920,2.490
태국,강원특별자치도,202411,220541,2.399
태국,강원특별자치도,202412,299826,3.963
태국,강원특별자치도,202501,248888,3.331
태국,강원특별자치도,202502,197800,4.879
태국,강원특별자치도,202503,187417,3.804
태국,강원특별자치도,202504,328146,2.304
태국,강원특별자치도,202505,330275,1.940
태국,강원특별자치도,202506,335323,1.724
태국,강원특별자치도,202507,353097,2.009
태국,강원특별자치도,202508,260102,2.245
태국,강원특별자치도,202509,227229,2.125
태국,강원특별자치도,202510,313881,2.332
태국,강원특별자치도,202511,252131,2.624
태국,강원특별자치도,202512,327455,4.961
태국,강원특별자치도,202601,259470,4.123
태국,강원특별자치도,202602,244677,3.449
태국,강원특별자치도,202603,198163,3.013
태국,강원특별자치도,202604,353169,2.245
태국,강원특별자치도,202605,439507,1.635
태국,강원특별자치도,202606,423311,1.636
태국,강원특별자치도,202607,387378,1.809
태국,경기도,202001,1186960,4.254
태국,경기도,202002,698133,6.929
태국,경기도,202003,38101,3.966
태국,경기도,202004,57412,1.301
태국,경기도,202005,60076,0.714
태국,경기도,202006,80177,0.928
태국,경기도,202007,63900,0.793
태국,경기도,202008,73885,0.857
태국,경기도,202009,67944,0.618
태국,경기도,202010,66893,0.567
태국,경기도,202011,61667,0.519
태국,경기도,202012,61056,0.503
태국,경기도,202101,94326,1.070
태국,경기도,202102,112019,0.525
태국,경기도,202103,151418,0.496
태국,경기도,202104,127645,0.611
태국,경기도,202105,129346,0.760
태국,경기도,202106,129278,1.108
태국,경기도,202107,144504,0.792
태국,경기도,202108,178298,0.560
태국,경기도,202109,166682,0.790
태국,경기도,202110,179131,0.808
태국,경기도,202111,151996,0.914
태국,경기도,202112,160126,0.796
태국,경기도,202201,154578,1.413
태국,경기도,202202,191294,1.488
태국,경기도,202203,179935,1.651
태국,경기도,202204,230009,3.057
태국,경기도,202205,281426,5.802
태국,경기도,202206,350319,8.425
태국,경기도,202207,442358,7.046
태국,경기도,202208,524231,3.852
태국,경기도,202209,519190,4.644
태국,경기도,202210,666851,8.038
태국,경기도,202211,608397,7.597
태국,경기도,202212,677237,9.449
태국,경기도,202301,769541,5.558
태국,경기도,202302,835648,5.858
태국,경기도,202303,756122,5.964
태국,경기도,202304,1651725,4.856
태국,경기도,202305,1735766,3.277
태국,경기도,202306,1703653,2.197
태국,경기도,202307,1942698,1.814
태국,경기도,202308,2079004,1.574
태국,경기도,202309,1870653,2.097
태국,경기도,202310,2056797,3.053
태국,경기도,202311,1793458,2.472
태국,경기도,202312,1831102,2.643
태국,경기도,202401,1656372,2.201
태국,경기도,202402,1756810,1.949
태국,경기도,202403,1961716,2.234
태국,경기도,202404,2001641,2.652
태국,경기도,202405,1795678,1.833
태국,경기도,202406,1754705,1.406
태국,경기도,202407,1965233,1.168
태국,경기도,202408,1919811,1.252
태국,경기도,202409,1772276,1.583
태국,경기도,202410,2124524,1.557
태국,경기도,202411,1788336,1.606
태국,경기도,202412,1733753,2.375
태국,경기도,202501,1586582,2.188
태국,경기도,202502,1421927,2.249
태국,경기도,202503,1821606,1.760
태국,경기도,202504,2143703,1.990
태국,경기도,202505,2138585,1.887
태국,경기도,202506,2170206,1.702
태국,경기도,202507,2650507,1.523
태국,경기도,202508,2195498,1.491
태국,경기도,202509,2009029,1.326
태국,경기도,202510,2218810,1.711
태국,경기도,202511,2042504,1.761
태국,경기도,202512,1981461,2.365
태국,경기도,202601,1735517,2.143
태국,경기도,202602,1636248,1.796
태국,경기도,202603,1871783,1.820
태국,경기도,202604,2575604,2.033
태국,경기도,202605,2673038,1.539
태국,경기도,202606,2470334,1.469
태국,경기도,202607,2660282,1.446
태국,경상남도,202001,229828,8.336
태국,경상남도,202002,160272,12.648
태국,경상남도,202003,10530,6.391
태국,경상남도,202004,14912,2.012
태국,경상남도,202005,15901,1.195
태국,경상남도,202006,20338,1.278
태국,경상남도,202007,8899,1.124
태국,경상남도,202008,11601,1.267
태국,경상남도,202009,9698,1.021
태국,경상남도,202010,9518,1.019
태국,경상남도,202011,9271,0.798
태국,경상남도,202012,9362,0.822
태국,경상남도,202101,31573,1.495
태국,경상남도,202102,31740,0.996
태국,경상남도,202103,41659,0.912
태국,경상남도,202104,37731,0.906
태국,경상남도,202105,38892,1.118
태국,경상남도,202106,39677,1.593
태국,경상남도,202107,42054,1.170
태국,경상남도,202108,50392,0.824
태국,경상남도,202109,44608,1.258
태국,경상남도,202110,50685,1.213
태국,경상남도,202111,49054,1.241
태국,경상남도,202112,50150,1.284
태국,경상남도,202201,47488,1.952
태국,경상남도,202202,54176,2.259
태국,경상남도,202203,52235,2.293
태국,경상남도,202204,60265,4.757
태국,경상남도,202205,76198,7.774
태국,경상남도,202206,93418,10.763
태국,경상남도,202207,112767,8.895
태국,경상남도,202208,132460,6.407
